"Country Code","Country Name","Gender","Date","Unemployement Rate","percent_change"
"SVK","Slovakia","All",2017-03-01,0.085,-0.011627906976744
"SVK","Slovakia","All",2017-04-01,0.085,0
"SVK","Slovakia","All",2017-05-01,0.084,-0.011764705882353
"SVK","Slovakia","All",2017-06-01,0.081,-0.0357142857142857
"SVK","Slovakia","All",2017-07-01,0.08,-0.0123456790123457
"SVK","Slovakia","All",2017-08-01,0.079,-0.0125
"SVK","Slovakia","All",2017-09-01,0.078,-0.0126582278481013
"SVK","Slovakia","All",2017-10-01,0.078,0
"SVK","Slovakia","All",2017-11-01,0.076,-0.0256410256410257
"SVK","Slovakia","All",2017-12-01,0.075,-0.0131578947368421
"SVK","Slovakia","All",2018-01-01,0.073,-0.0266666666666667
"SVK","Slovakia","All",2018-02-01,0.071,-0.0273972602739726
"SVK","Slovakia","All",2018-03-01,0.07,-0.0140845070422533
"SVK","Slovakia","All",2018-04-01,0.068,-0.0285714285714286
"SVK","Slovakia","All",2018-05-01,0.067,-0.0147058823529412
"SVK","Slovakia","All",2018-06-01,0.066,-0.0149253731343284
"SVK","Slovakia","All",2018-07-01,0.064,-0.0303030303030303
"SVK","Slovakia","All",2018-08-01,0.063,-0.015625
"SVK","Slovakia","All",2018-09-01,0.063,0
"SVK","Slovakia","All",2018-10-01,0.062,-0.0158730158730159
"SVK","Slovakia","All",2018-11-01,0.061,-0.0161290322580645
"SVK","Slovakia","All",2018-12-01,0.06,-0.0163934426229508
"SVK","Slovakia","All",2019-01-01,0.059,-0.0166666666666666
"SVK","Slovakia","All",2019-02-01,0.058,-0.016949152542373
"SVK","Slovakia","All",2019-03-01,0.058,0
"SVK","Slovakia","All",2019-04-01,0.057,-0.0172413793103447
"SVK","Slovakia","All",2019-05-01,0.057,0
"SVK","Slovakia","All",2019-06-01,0.057,0
"SVK","Slovakia","All",2019-07-01,0.057,0
"SVK","Slovakia","All",2019-08-01,0.057,0
"SVK","Slovakia","All",2019-09-01,0.057,0
"SVK","Slovakia","All",2019-10-01,0.057,0
"SVK","Slovakia","All",2019-11-01,0.057,0
"SVK","Slovakia","All",2019-12-01,0.058,0.0175438596491227
"SVK","Slovakia","All",2020-01-01,0.06,0.0344827586206897
"SVK","Slovakia","All",2020-02-01,0.06,0
"SVK","Slovakia","All",2020-03-01,0.06,0
"SVK","Slovakia","All",2020-04-01,0.066,0.1
"SVK","Slovakia","All",2020-05-01,0.067,0.0151515151515152
"SVK","Slovakia","All",2020-06-01,0.067,0
"SVK","Slovakia","All",2020-07-01,0.07,0.0447761194029851
"SVK","Slovakia","All",2020-08-01,0.071,0.0142857142857141
"SVK","Slovakia","All",2020-09-01,0.07,-0.0140845070422533
"SVK","Slovakia","All",2020-10-01,0.07,0
"SVK","Slovakia","All",2020-11-01,0.071,0.0142857142857141
"SVK","Slovakia","All",2020-12-01,0.071,0
"SVK","Slovakia","All",2021-01-01,0.071,0
"SVK","Slovakia","All",2021-02-01,0.071,0
"SVK","Slovakia","All",2021-03-01,0.072,0.0140845070422537
"SVK","Slovakia","All",2021-04-01,0.071,-0.0138888888888891
"SVK","Slovakia","All",2021-05-01,0.07,-0.0140845070422533
"SVK","Slovakia","All",2021-06-01,0.069,-0.0142857142857143
"SVK","Slovakia","All",2021-07-01,0.067,-0.0289855072463768
"SVK","Slovakia","All",2021-08-01,0.066,-0.0149253731343284
"SVK","Slovakia","All",2021-09-01,0.065,-0.0151515151515152
"SVK","Slovakia","Men",2000-01-01,0.187,0
"SVK","Slovakia","Men",2000-02-01,0.19,0.0160427807486631
"SVK","Slovakia","Men",2000-03-01,0.192,0.0105263157894737
"SVK","Slovakia","Men",2000-04-01,0.193,0.00520833333333334
"SVK","Slovakia","Men",2000-05-01,0.195,0.0103626943005181
"SVK","Slovakia","Men",2000-06-01,0.196,0.00512820512820513
"SVK","Slovakia","Men",2000-07-01,0.197,0.00510204081632639
"SVK","Slovakia","Men",2000-08-01,0.182,-0.0761421319796954
"SVK","Slovakia","Men",2000-09-01,0.183,0.0054945054945055
"SVK","Slovakia","Men",2000-10-01,0.186,0.016393442622951
"SVK","Slovakia","Men",2000-11-01,0.19,0.0215053763440859
"SVK","Slovakia","Men",2000-12-01,0.193,0.0157894736842105
"SVK","Slovakia","Men",2001-01-01,0.199,0.0310880829015543
"SVK","Slovakia","Men",2001-02-01,0.199,0
"SVK","Slovakia","Men",2001-03-01,0.2,0.00502512562814085
"SVK","Slovakia","Men",2001-04-01,0.203,0.015
"SVK","Slovakia","Men",2001-05-01,0.201,-0.00985221674876848
"SVK","Slovakia","Men",2001-06-01,0.2,-0.00497512437810946
"SVK","Slovakia","Men",2001-07-01,0.198,-0.01
"SVK","Slovakia","Men",2001-08-01,0.198,0
"SVK","Slovakia","Men",2001-09-01,0.199,0.00505050505050491
"SVK","Slovakia","Men",2001-10-01,0.2,0.00502512562814085
"SVK","Slovakia","Men",2001-11-01,0.198,-0.01
"SVK","Slovakia","Men",2001-12-01,0.195,-0.0151515151515152
"SVK","Slovakia","Men",2002-01-01,0.191,-0.0205128205128205
"SVK","Slovakia","Men",2002-02-01,0.189,-0.0104712041884818
"SVK","Slovakia","Men",2002-03-01,0.187,-0.0105820105820104
"SVK","Slovakia","Men",2002-04-01,0.187,0
"SVK","Slovakia","Men",2002-05-01,0.189,0.0106951871657753
"SVK","Slovakia","Men",2002-06-01,0.188,-0.00529100529100515
"SVK","Slovakia","Men",2002-07-01,0.189,0.00531914893617007
"SVK","Slovakia","Men",2002-08-01,0.188,-0.00529100529100515
"SVK","Slovakia","Men",2002-09-01,0.187,-0.00531914893617022
"SVK","Slovakia","Men",2002-10-01,0.186,-0.00534759358288756
"SVK","Slovakia","Men",2002-11-01,0.186,0
"SVK","Slovakia","Men",2002-12-01,0.185,-0.00537634408602166
"SVK","Slovakia","Men",2003-01-01,0.184,-0.00540540540540541
"SVK","Slovakia","Men",2003-02-01,0.182,-0.0108695652173913
"SVK","Slovakia","Men",2003-03-01,0.179,-0.0164835164835165
"SVK","Slovakia","Men",2003-04-01,0.174,-0.0279329608938548
"SVK","Slovakia","Men",2003-05-01,0.171,-0.0172413793103447
"SVK","Slovakia","Men",2003-06-01,0.17,-0.00584795321637427
"SVK","Slovakia","Men",2003-07-01,0.17,0
"SVK","Slovakia","Men",2003-08-01,0.172,0.0117647058823528
"SVK","Slovakia","Men",2003-09-01,0.171,-0.00581395348837194
"SVK","Slovakia","Men",2003-10-01,0.173,0.0116959064327485
"SVK","Slovakia","Men",2003-11-01,0.176,0.0173410404624278
"SVK","Slovakia","Men",2003-12-01,0.181,0.0284090909090909
"SVK","Slovakia","Men",2004-01-01,0.183,0.0110497237569059
"SVK","Slovakia","Men",2004-02-01,0.184,0.00546448087431695
"SVK","Slovakia","Men",2004-03-01,0.183,-0.00543478260869566
"SVK","Slovakia","Men",2004-04-01,0.183,0
"SVK","Slovakia","Men",2004-05-01,0.179,-0.0218579234972678
"SVK","Slovakia","Men",2004-06-01,0.175,-0.0223463687150838
"SVK","Slovakia","Men",2004-07-01,0.171,-0.0228571428571427
"SVK","Slovakia","Men",2004-08-01,0.169,-0.0116959064327487
"SVK","Slovakia","Men",2004-09-01,0.169,0
"SVK","Slovakia","Men",2004-10-01,0.169,0
"SVK","Slovakia","Men",2004-11-01,0.169,0
"SVK","Slovakia","Men",2004-12-01,0.168,-0.00591715976331345
"SVK","Slovakia","Men",2005-01-01,0.164,-0.023809523809524
"SVK","Slovakia","Men",2005-02-01,0.163,-0.00609756097560959
"SVK","Slovakia","Men",2005-03-01,0.163,0
"SVK","Slovakia","Men",2005-04-01,0.16,-0.0184049079754601
"SVK","Slovakia","Men",2005-05-01,0.159,-0.00625000000000001
"SVK","Slovakia","Men",2005-06-01,0.157,-0.0125786163522013
"SVK","Slovakia","Men",2005-07-01,0.153,-0.0254777070063694
"SVK","Slovakia","Men",2005-08-01,0.151,-0.0130718954248366
"SVK","Slovakia","Men",2005-09-01,0.152,0.0066225165562914
"SVK","Slovakia","Men",2005-10-01,0.151,-0.00657894736842106
"SVK","Slovakia","Men",2005-11-01,0.148,-0.019867549668874
"SVK","Slovakia","Men",2005-12-01,0.145,-0.0202702702702705
"SVK","Slovakia","Men",2006-01-01,0.14,-0.0344827586206895
"SVK","Slovakia","Men",2006-02-01,0.135,-0.0357142857142857
"SVK","Slovakia","Men",2006-03-01,0.131,-0.0296296296296297
"SVK","Slovakia","Men",2006-04-01,0.127,-0.0305343511450382
"SVK","Slovakia","Men",2006-05-01,0.124,-0.0236220472440945
"SVK","Slovakia","Men",2006-06-01,0.123,-0.00806451612903215
"SVK","Slovakia","Men",2006-07-01,0.123,0
"SVK","Slovakia","Men",2006-08-01,0.121,-0.0162601626016261
"SVK","Slovakia","Men",2006-09-01,0.119,-0.0165289256198346
"SVK","Slovakia","Men",2006-10-01,0.116,-0.0252100840336136
"SVK","Slovakia","Men",2006-11-01,0.114,-0.0172413793103447
"SVK","Slovakia","Men",2006-12-01,0.11,-0.0350877192982456
"SVK","Slovakia","Men",2007-01-01,0.108,-0.0181818181818181
"SVK","Slovakia","Men",2007-02-01,0.104,-0.0370370370370371
"SVK","Slovakia","Men",2007-03-01,0.101,-0.028846153846154
"SVK","Slovakia","Men",2007-04-01,0.1,-0.00990099009900977
"SVK","Slovakia","Men",2007-05-01,0.1,0
"SVK","Slovakia","Men",2007-06-01,0.101,0.00999999999999987
"SVK","Slovakia","Men",2007-07-01,0.102,0.00990099009900991
"SVK","Slovakia","Men",2007-08-01,0.102,0
"SVK","Slovakia","Men",2007-09-01,0.1,-0.0196078431372548
"SVK","Slovakia","Men",2007-10-01,0.096,-0.04
"SVK","Slovakia","Men",2007-11-01,0.093,-0.0312499999999999
"SVK","Slovakia","Men",2007-12-01,0.091,-0.0215053763440862
"SVK","Slovakia","Men",2008-01-01,0.089,-0.0219780219780218
"SVK","Slovakia","Men",2008-02-01,0.088,-0.0112359550561798
"SVK","Slovakia","Men",2008-03-01,0.088,0
"SVK","Slovakia","Men",2008-04-01,0.091,0.034090909090909
"SVK","Slovakia","Men",2008-05-01,0.091,0
"SVK","Slovakia","Men",2008-06-01,0.088,-0.0329670329670328
"SVK","Slovakia","Men",2008-07-01,0.082,-0.0681818181818184
"SVK","Slovakia","Men",2008-08-01,0.079,-0.0365853658536584
"SVK","Slovakia","Men",2008-09-01,0.077,-0.0253164556962026
"SVK","Slovakia","Men",2008-10-01,0.077,0
"SVK","Slovakia","Men",2008-11-01,0.079,0.025974025974026
"SVK","Slovakia","Men",2008-12-01,0.082,0.0379746835443037
"SVK","Slovakia","Men",2009-01-01,0.087,0.0609756097560976
"SVK","Slovakia","Men",2009-02-01,0.093,0.0689655172413795
"SVK","Slovakia","Men",2009-03-01,0.099,0.064516129032258
"SVK","Slovakia","Men",2009-04-01,0.101,0.0202020202020201
"SVK","Slovakia","Men",2009-05-01,0.105,0.0396039603960396
"SVK","Slovakia","Men",2009-06-01,0.109,0.0380952380952381
"SVK","Slovakia","Men",2009-07-01,0.117,0.073394495412844
"SVK","Slovakia","Men",2009-08-01,0.123,0.0512820512820514
"SVK","Slovakia","Men",2009-09-01,0.129,0.048780487804878
"SVK","Slovakia","Men",2009-10-01,0.134,0.0387596899224807
"SVK","Slovakia","Men",2009-11-01,0.138,0.0298507462686567
"SVK","Slovakia","Men",2009-12-01,0.141,0.0217391304347824
"SVK","Slovakia","Men",2010-01-01,0.147,0.0425531914893617
"SVK","Slovakia","Men",2010-02-01,0.148,0.00680272108843557
"SVK","Slovakia","Men",2010-03-01,0.147,-0.00675675675675695
"SVK","Slovakia","Men",2010-04-01,0.145,-0.0136054421768708
"SVK","Slovakia","Men",2010-05-01,0.144,-0.00689655172413775
"SVK","Slovakia","Men",2010-06-01,0.143,-0.00694444444444445
"SVK","Slovakia","Men",2010-07-01,0.142,-0.00699300699300719
"SVK","Slovakia","Men",2010-08-01,0.142,0
"SVK","Slovakia","Men",2010-09-01,0.142,0
"SVK","Slovakia","Men",2010-10-01,0.14,-0.0140845070422533
"SVK","Slovakia","Men",2010-11-01,0.139,-0.00714285714285715
"SVK","Slovakia","Men",2010-12-01,0.139,0
"SVK","Slovakia","Men",2011-01-01,0.138,-0.00719424460431655
"SVK","Slovakia","Men",2011-02-01,0.138,0
"SVK","Slovakia","Men",2011-03-01,0.138,0
"SVK","Slovakia","Men",2011-04-01,0.139,0.00724637681159421
"SVK","Slovakia","Men",2011-05-01,0.139,0
"SVK","Slovakia","Men",2011-06-01,0.137,-0.0143884892086333
"SVK","Slovakia","Men",2011-07-01,0.135,-0.0145985401459852
"SVK","Slovakia","Men",2011-08-01,0.134,-0.00740740740740741
"SVK","Slovakia","Men",2011-09-01,0.135,0.00746268656716419
"SVK","Slovakia","Men",2011-10-01,0.136,0.00740740740740741
"SVK","Slovakia","Men",2011-11-01,0.136,0
"SVK","Slovakia","Men",2011-12-01,0.136,0
"SVK","Slovakia","Men",2012-01-01,0.136,0
"SVK","Slovakia","Men",2012-02-01,0.135,-0.00735294117647059
"SVK","Slovakia","Men",2012-03-01,0.134,-0.00740740740740741
"SVK","Slovakia","Men",2012-04-01,0.137,0.0223880597014923
"SVK","Slovakia","Men",2012-05-01,0.135,-0.0145985401459852
"SVK","Slovakia","Men",2012-06-01,0.132,-0.0222222222222222
"SVK","Slovakia","Men",2012-07-01,0.133,0.00757575757575758
"SVK","Slovakia","Men",2012-08-01,0.134,0.00751879699248121
"SVK","Slovakia","Men",2012-09-01,0.134,0
"SVK","Slovakia","Men",2012-10-01,0.137,0.0223880597014923
"SVK","Slovakia","Men",2012-11-01,0.139,0.0145985401459856
"SVK","Slovakia","Men",2012-12-01,0.139,0
"SVK","Slovakia","Men",2013-01-01,0.139,0
"SVK","Slovakia","Men",2013-02-01,0.139,0
"SVK","Slovakia","Men",2013-03-01,0.139,0
"SVK","Slovakia","Men",2013-04-01,0.14,0.00719424460431655
"SVK","Slovakia","Men",2013-05-01,0.14,0
"SVK","Slovakia","Men",2013-06-01,0.14,0
"SVK","Slovakia","Men",2013-07-01,0.139,-0.00714285714285715
"SVK","Slovakia","Men",2013-08-01,0.139,0
"SVK","Slovakia","Men",2013-09-01,0.14,0.00719424460431655
"SVK","Slovakia","Men",2013-10-01,0.142,0.0142857142857141
"SVK","Slovakia","Men",2013-11-01,0.142,0
"SVK","Slovakia","Men",2013-12-01,0.142,0
"SVK","Slovakia","Men",2014-01-01,0.14,-0.0140845070422533
"SVK","Slovakia","Men",2014-02-01,0.138,-0.0142857142857143
"SVK","Slovakia","Men",2014-03-01,0.136,-0.0144927536231884
"SVK","Slovakia","Men",2014-04-01,0.134,-0.0147058823529412
"SVK","Slovakia","Men",2014-05-01,0.132,-0.0149253731343284
"SVK","Slovakia","Men",2014-06-01,0.129,-0.0227272727272727
"SVK","Slovakia","Men",2014-07-01,0.127,-0.0155038759689923
"SVK","Slovakia","Men",2014-08-01,0.125,-0.015748031496063
"SVK","Slovakia","Men",2014-09-01,0.122,-0.024
"SVK","Slovakia","Men",2014-10-01,0.12,-0.0163934426229508
"SVK","Slovakia","Men",2014-11-01,0.119,-0.00833333333333323
"SVK","Slovakia","Men",2014-12-01,0.117,-0.0168067226890758
"SVK","Slovakia","Men",2015-01-01,0.115,-0.017094017094017
"SVK","Slovakia","Men",2015-02-01,0.112,-0.0260869565217393
"SVK","Slovakia","Men",2015-03-01,0.109,-0.0267857142857142
"SVK","Slovakia","Men",2015-04-01,0.106,-0.0275229357798165
"SVK","Slovakia","Men",2015-05-01,0.104,-0.0188679245283018
"SVK","Slovakia","Men",2015-06-01,0.103,-0.00961538461538462
"SVK","Slovakia","Men",2015-07-01,0.102,-0.00970873786407781
"SVK","Slovakia","Men",2015-08-01,0.101,-0.00980392156862746
"SVK","Slovakia","Men",2015-09-01,0.099,-0.0198019801980197
"SVK","Slovakia","Men",2015-10-01,0.097,-0.0202020202020204
"SVK","Slovakia","Men",2015-11-01,0.096,-0.0103092783505153
"SVK","Slovakia","Men",2015-12-01,0.095,-0.0104166666666667
"SVK","Slovakia","Men",2016-01-01,0.093,-0.0210526315789472
"SVK","Slovakia","Men",2016-02-01,0.092,-0.0107526881720432
"SVK","Slovakia","Men",2016-03-01,0.09,-0.0217391304347826
"SVK","Slovakia","Men",2016-04-01,0.088,-0.0222222222222221
"SVK","Slovakia","Men",2016-05-01,0.087,-0.0113636363636365
"SVK","Slovakia","Men",2016-06-01,0.086,-0.0114942528735632
"SVK","Slovakia","Men",2016-07-01,0.087,0.0116279069767442
"SVK","Slovakia","Men",2016-08-01,0.087,0
"SVK","Slovakia","Men",2016-09-01,0.087,0
"SVK","Slovakia","Men",2016-10-01,0.087,0
"SVK","Slovakia","Men",2016-11-01,0.086,-0.0114942528735632
"SVK","Slovakia","Men",2016-12-01,0.086,0
"SVK","Slovakia","Men",2017-01-01,0.085,-0.011627906976744
"SVK","Slovakia","Men",2017-02-01,0.084,-0.011764705882353
"SVK","Slovakia","Men",2017-03-01,0.083,-0.0119047619047619
"SVK","Slovakia","Men",2017-04-01,0.083,0
"SVK","Slovakia","Men",2017-05-01,0.082,-0.0120481927710845
"SVK","Slovakia","Men",2017-06-01,0.079,-0.0365853658536584
"SVK","Slovakia","Men",2017-07-01,0.078,-0.0126582278481013
"SVK","Slovakia","Men",2017-08-01,0.077,-0.0128205128205128
"SVK","Slovakia","Men",2017-09-01,0.076,-0.012987012987013
"SVK","Slovakia","Men",2017-10-01,0.074,-0.0263157894736841
"SVK","Slovakia","Men",2017-11-01,0.073,-0.0135135135135137
"SVK","Slovakia","Men",2017-12-01,0.072,-0.0136986301369861
"SVK","Slovakia","Men",2018-01-01,0.07,-0.0277777777777778
"SVK","Slovakia","Men",2018-02-01,0.068,-0.0285714285714286
"SVK","Slovakia","Men",2018-03-01,0.066,-0.0294117647058824
"SVK","Slovakia","Men",2018-04-01,0.063,-0.0454545454545455
"SVK","Slovakia","Men",2018-05-01,0.062,-0.0158730158730159
"SVK","Slovakia","Men",2018-06-01,0.061,-0.0161290322580645
"SVK","Slovakia","Men",2018-07-01,0.06,-0.0163934426229508
"SVK","Slovakia","Men",2018-08-01,0.06,0
"SVK","Slovakia","Men",2018-09-01,0.059,-0.0166666666666666
"SVK","Slovakia","Men",2018-10-01,0.057,-0.0338983050847458
"SVK","Slovakia","Men",2018-11-01,0.057,0
"SVK","Slovakia","Men",2018-12-01,0.056,-0.0175438596491229
"SVK","Slovakia","Men",2019-01-01,0.056,0
"SVK","Slovakia","Men",2019-02-01,0.056,0
"SVK","Slovakia","Men",2019-03-01,0.056,0
"SVK","Slovakia","Men",2019-04-01,0.056,0
"SVK","Slovakia","Men",2019-05-01,0.056,0
"SVK","Slovakia","Men",2019-06-01,0.056,0
"SVK","Slovakia","Men",2019-07-01,0.056,0
"SVK","Slovakia","Men",2019-08-01,0.056,0
"SVK","Slovakia","Men",2019-09-01,0.056,0
"SVK","Slovakia","Men",2019-10-01,0.056,0
"SVK","Slovakia","Men",2019-11-01,0.056,0
"SVK","Slovakia","Men",2019-12-01,0.056,0
"SVK","Slovakia","Men",2020-01-01,0.056,0
"SVK","Slovakia","Men",2020-02-01,0.057,0.017857142857143
"SVK","Slovakia","Men",2020-03-01,0.057,0
"SVK","Slovakia","Men",2020-04-01,0.064,0.12280701754386
"SVK","Slovakia","Men",2020-05-01,0.066,0.03125
"SVK","Slovakia","Men",2020-06-01,0.066,0
"SVK","Slovakia","Men",2020-07-01,0.067,0.0151515151515152
"SVK","Slovakia","Men",2020-08-01,0.067,0
"SVK","Slovakia","Men",2020-09-01,0.066,-0.0149253731343284
"SVK","Slovakia","Men",2020-10-01,0.066,0
"SVK","Slovakia","Men",2020-11-01,0.067,0.0151515151515152
"SVK","Slovakia","Men",2020-12-01,0.067,0
"SVK","Slovakia","Men",2021-01-01,0.064,-0.0447761194029851
"SVK","Slovakia","Men",2021-02-01,0.064,0
"SVK","Slovakia","Men",2021-03-01,0.066,0.03125
"SVK","Slovakia","Men",2021-04-01,0.068,0.0303030303030303
"SVK","Slovakia","Men",2021-05-01,0.069,0.0147058823529412
"SVK","Slovakia","Men",2021-06-01,0.068,-0.0144927536231884
"SVK","Slovakia","Men",2021-07-01,0.066,-0.0294117647058824
"SVK","Slovakia","Men",2021-08-01,0.065,-0.0151515151515152
"SVK","Slovakia","Men",2021-09-01,0.064,-0.0153846153846154
"SVK","Slovakia","Women",2000-01-01,0.178,0
"SVK","Slovakia","Women",2000-02-01,0.179,0.00561797752808974
"SVK","Slovakia","Women",2000-03-01,0.181,0.0111731843575421
"SVK","Slovakia","Women",2000-04-01,0.185,0.022099447513812
"SVK","Slovakia","Women",2000-05-01,0.189,0.0216216216216215
"SVK","Slovakia","Women",2000-06-01,0.192,0.015873015873016
"SVK","Slovakia","Women",2000-07-01,0.197,0.0260416666666665
"SVK","Slovakia","Women",2000-08-01,0.191,-0.0304568527918781
"SVK","Slovakia","Women",2000-09-01,0.19,-0.00523560209424084
"SVK","Slovakia","Women",2000-10-01,0.189,-0.00526315789473699
"SVK","Slovakia","Women",2000-11-01,0.189,0
"SVK","Slovakia","Women",2000-12-01,0.188,-0.00529100529100515
"SVK","Slovakia","Women",2001-01-01,0.188,0
"SVK","Slovakia","Women",2001-02-01,0.186,-0.0106382978723403
"SVK","Slovakia","Women",2001-03-01,0.186,0
"SVK","Slovakia","Women",2001-04-01,0.187,0.00537634408602136
"SVK","Slovakia","Women",2001-05-01,0.188,0.00534759358288771
"SVK","Slovakia","Women",2001-06-01,0.188,0
"SVK","Slovakia","Women",2001-07-01,0.189,0.00531914893617007
"SVK","Slovakia","Women",2001-08-01,0.191,0.0105820105820107
"SVK","Slovakia","Women",2001-09-01,0.191,0
"SVK","Slovakia","Women",2001-10-01,0.191,0
"SVK","Slovakia","Women",2001-11-01,0.191,0
"SVK","Slovakia","Women",2001-12-01,0.191,0
"SVK","Slovakia","Women",2002-01-01,0.192,0.00523560209424084
"SVK","Slovakia","Women",2002-02-01,0.193,0.00520833333333334
"SVK","Slovakia","Women",2002-03-01,0.192,-0.00518134715025907
"SVK","Slovakia","Women",2002-04-01,0.191,-0.00520833333333334
"SVK","Slovakia","Women",2002-05-01,0.19,-0.00523560209424084
"SVK","Slovakia","Women",2002-06-01,0.189,-0.00526315789473699
"SVK","Slovakia","Women",2002-07-01,0.188,-0.00529100529100515
"SVK","Slovakia","Women",2002-08-01,0.187,-0.00531914893617022
"SVK","Slovakia","Women",2002-09-01,0.186,-0.00534759358288756
"SVK","Slovakia","Women",2002-10-01,0.187,0.00537634408602136
"SVK","Slovakia","Women",2002-11-01,0.186,-0.00534759358288756
"SVK","Slovakia","Women",2002-12-01,0.185,-0.00537634408602166
"SVK","Slovakia","Women",2003-01-01,0.181,-0.0216216216216215
"SVK","Slovakia","Women",2003-02-01,0.178,-0.0165745856353591
"SVK","Slovakia","Women",2003-03-01,0.176,-0.0112359550561798
"SVK","Slovakia","Women",2003-04-01,0.175,-0.00568181818181834
"SVK","Slovakia","Women",2003-05-01,0.175,0
"SVK","Slovakia","Women",2003-06-01,0.176,0.00571428571428588
"SVK","Slovakia","Women",2003-07-01,0.178,0.0113636363636364
"SVK","Slovakia","Women",2003-08-01,0.181,0.0168539325842697
"SVK","Slovakia","Women",2003-09-01,0.179,-0.0110497237569062
"SVK","Slovakia","Women",2003-10-01,0.18,0.00558659217877096
"SVK","Slovakia","Women",2003-11-01,0.183,0.0166666666666667
"SVK","Slovakia","Women",2003-12-01,0.188,0.0273224043715847
"SVK","Slovakia","Women",2004-01-01,0.192,0.0212765957446809
"SVK","Slovakia","Women",2004-02-01,0.196,0.0208333333333334
"SVK","Slovakia","Women",2004-03-01,0.198,0.0102040816326531
"SVK","Slovakia","Women",2004-04-01,0.2,0.0101010101010101
"SVK","Slovakia","Women",2004-05-01,0.199,-0.00500000000000014
"SVK","Slovakia","Women",2004-06-01,0.197,-0.0100502512562814
"SVK","Slovakia","Women",2004-07-01,0.194,-0.0152284263959391
"SVK","Slovakia","Women",2004-08-01,0.192,-0.0103092783505153
"SVK","Slovakia","Women",2004-09-01,0.191,-0.00520833333333334
"SVK","Slovakia","Women",2004-10-01,0.189,-0.0104712041884818
"SVK","Slovakia","Women",2004-11-01,0.187,-0.0105820105820104
"SVK","Slovakia","Women",2004-12-01,0.185,-0.0106951871657754
"SVK","Slovakia","Women",2005-01-01,0.183,-0.0108108108108108
"SVK","Slovakia","Women",2005-02-01,0.181,-0.0109289617486337
"SVK","Slovakia","Women",2005-03-01,0.178,-0.0165745856353591
"SVK","Slovakia","Women",2005-04-01,0.176,-0.0112359550561798
"SVK","Slovakia","Women",2005-05-01,0.174,-0.0113636363636365
"SVK","Slovakia","Women",2005-06-01,0.172,-0.0114942528735632
"SVK","Slovakia","Women",2005-07-01,0.171,-0.00581395348837194
"SVK","Slovakia","Women",2005-08-01,0.171,0
"SVK","Slovakia","Women",2005-09-01,0.172,0.00584795321637411
"SVK","Slovakia","Women",2005-10-01,0.171,-0.00581395348837194
"SVK","Slovakia","Women",2005-11-01,0.169,-0.0116959064327487
"SVK","Slovakia","Women",2005-12-01,0.166,-0.0177514792899407
"SVK","Slovakia","Women",2006-01-01,0.163,-0.0180722891566265
"SVK","Slovakia","Women",2006-02-01,0.16,-0.0184049079754601
"SVK","Slovakia","Women",2006-03-01,0.158,-0.0125
"SVK","Slovakia","Women",2006-04-01,0.156,-0.0126582278481013
"SVK","Slovakia","Women",2006-05-01,0.153,-0.0192307692307692
"SVK","Slovakia","Women",2006-06-01,0.149,-0.0261437908496732
"SVK","Slovakia","Women",2006-07-01,0.145,-0.0268456375838926
"SVK","Slovakia","Women",2006-08-01,0.143,-0.0137931034482757
"SVK","Slovakia","Women",2006-09-01,0.14,-0.020979020979021
"SVK","Slovakia","Women",2006-10-01,0.139,-0.00714285714285715
"SVK","Slovakia","Women",2006-11-01,0.137,-0.0143884892086333
"SVK","Slovakia","Women",2006-12-01,0.134,-0.0218978102189779
"SVK","Slovakia","Women",2007-01-01,0.129,-0.0373134328358209
"SVK","Slovakia","Women",2007-02-01,0.127,-0.0155038759689923
"SVK","Slovakia","Women",2007-03-01,0.126,-0.0078740157480315
"SVK","Slovakia","Women",2007-04-01,0.128,0.0158730158730159
"SVK","Slovakia","Women",2007-05-01,0.129,0.00781250000000001
"SVK","Slovakia","Women",2007-06-01,0.13,0.00775193798449613
"SVK","Slovakia","Women",2007-07-01,0.131,0.0076923076923077
"SVK","Slovakia","Women",2007-08-01,0.131,0
"SVK","Slovakia","Women",2007-09-01,0.129,-0.0152671755725191
"SVK","Slovakia","Women",2007-10-01,0.126,-0.0232558139534884
"SVK","Slovakia","Women",2007-11-01,0.123,-0.0238095238095237
"SVK","Slovakia","Women",2007-12-01,0.122,-0.00813008130081313
"SVK","Slovakia","Women",2008-01-01,0.122,0
"SVK","Slovakia","Women",2008-02-01,0.12,-0.0163934426229508
"SVK","Slovakia","Women",2008-03-01,0.118,-0.0166666666666666
"SVK","Slovakia","Women",2008-04-01,0.117,-0.00847457627118657
"SVK","Slovakia","Women",2008-05-01,0.115,-0.017094017094017
"SVK","Slovakia","Women",2008-06-01,0.112,-0.0260869565217393
"SVK","Slovakia","Women",2008-07-01,0.108,-0.0357142857142855
"SVK","Slovakia","Women",2008-08-01,0.104,-0.0370370370370371
"SVK","Slovakia","Women",2008-09-01,0.102,-0.0192307692307694
"SVK","Slovakia","Women",2008-10-01,0.1,-0.0196078431372548
"SVK","Slovakia","Women",2008-11-01,0.1,0
"SVK","Slovakia","Women",2008-12-01,0.103,0.03
"SVK","Slovakia","Women",2009-01-01,0.108,0.0485436893203884
"SVK","Slovakia","Women",2009-02-01,0.113,0.0462962962962962
"SVK","Slovakia","Women",2009-03-01,0.118,0.0442477876106195
